2024-02-06 15:16:29,827: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-06 15:16:31,407: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-06 15:16:31,408: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-06 15:16:31,409: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-06 15:16:31,409: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-06 15:16:31,410: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:16:31[0m
2024-02-06 15:16:31,412: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:31,417: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:34,471: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:16:34[0m
2024-02-06 15:16:34,474: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:16:34,475: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-06 15:16:34,476: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-06 15:16:34,477: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-06 15:16:34,480: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-06 15:16:34,482: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-06 15:16:34,482: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-06 15:16:34,483: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-06 15:16:34,484: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-06 15:16:34,486: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-06 15:16:34,486: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-06 15:16:34,489: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:16:34[0m
2024-02-06 15:16:34,489: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:34,491: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:35,286: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:16:35[0m
2024-02-06 15:16:35,288: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:16:35,289: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-06 15:16:35,289: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-06 15:16:35,290: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:16:35[0m
2024-02-06 15:16:35,290: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:35,291: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:36,178: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:16:36[0m
2024-02-06 15:16:36,178: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:16:36,178: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-06 15:16:36,178: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-06 15:16:36,178: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:16:36[0m
2024-02-06 15:16:36,178: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:36,178: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:37,110: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:16:37[0m
2024-02-06 15:16:37,112: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:16:37,113: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-06 15:16:37,113: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-06 15:16:37,114: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:16:37[0m
2024-02-06 15:16:37,114: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:37,115: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:38,181: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:16:38[0m
2024-02-06 15:16:38,182: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:16:38,183: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-06 15:16:38,184: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-06 15:16:38,185: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:16:38[0m
2024-02-06 15:16:38,185: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:38,186: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:39,328: root: INFO: [32mNew market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status unprocessed was submitted.[0m
2024-02-06 15:16:39,332: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:16:39[0m
2024-02-06 15:16:39,332: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-06 15:16:39,332: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:39,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:39,334: root: INFO: market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status new was sent to broker backtesting
2024-02-06 15:16:39,334: root: INFO: market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status new was sent to broker backtesting
2024-02-06 15:16:39,334: root: INFO: [32mFilled Transaction: sell 106.0 of SPY at 473.85998535 USD per share[0m
2024-02-06 15:16:39,334: root: INFO: market order of | 106.0 SPY sell | at price $379.08798828125003 of class bracket with status new was filled
2024-02-06 15:16:39,339: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:16:39,340: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-06 15:16:39,340: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-06 15:16:39,341: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-06 15:16:39,342: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-06 15:16:39,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:39,342: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:39,342: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-06 15:16:39,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:39,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:16:39,344: root: INFO: limit order of | 106.0 SPY buy | at price $379.08798828125003 with status unprocessed was canceled.
2024-02-06 15:16:39,347: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 473.85998535 USD per share[0m
2024-02-06 15:16:39,347: root: INFO: limit order of | 106.0 SPY buy | at price $497.55298461914066 with status unprocessed was filled
2024-02-06 15:16:39,347: root: INFO: Position 0.000000 shares of SPY liquidated
2024-02-06 15:16:39,352: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
