2024-02-06 15:07:43,985: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-06 15:07:45,591: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-06 15:07:45,592: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-06 15:07:45,593: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-06 15:07:45,593: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-06 15:07:45,594: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:45[0m
2024-02-06 15:07:45,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:45,600: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,964: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-06 15:07:48,970: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:48[0m
2024-02-06 15:07:48,970: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-06 15:07:48,970: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,971: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,972: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-06 15:07:48,972: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-06 15:07:48,972: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-02-06 15:07:48,972: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-06 15:07:48,977: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:48,978: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-06 15:07:48,978: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-06 15:07:48,979: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-06 15:07:48,979: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-06 15:07:48,979: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,980: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,980: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-06 15:07:48,980: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,981: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,981: root: INFO: limit order of | 106.0 SPY sell | at price $563.3879882812499 with status unprocessed was canceled.
2024-02-06 15:07:48,984: root: INFO: [32mFilled Transaction: sell 106.0 of SPY at 469.48999023 USD per share[0m
2024-02-06 15:07:48,984: root: INFO: limit order of | 106.0 SPY sell | at price $446.01549072265624 with status unprocessed was filled
2024-02-06 15:07:48,984: root: INFO: Position 0.000000 shares of SPY liquidated
2024-02-06 15:07:48,989: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-06 15:07:48,990: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-06 15:07:48,990: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-06 15:07:48,991: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-06 15:07:48,992: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-06 15:07:48,993: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-06 15:07:48,993: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-06 15:07:48,994: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:48[0m
2024-02-06 15:07:48,994: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,995: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,996: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:48[0m
2024-02-06 15:07:48,997: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:48,998: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-06 15:07:48,998: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-06 15:07:48,998: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:48[0m
2024-02-06 15:07:48,999: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:48,999: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,000: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,001: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:49,002: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-06 15:07:49,002: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-06 15:07:49,002: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,002: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,003: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,004: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,004: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:49,005: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-06 15:07:49,006: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-06 15:07:49,006: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,006: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,007: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,007: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,008: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:49,009: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-06 15:07:49,009: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-06 15:07:49,010: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,010: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,011: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,011: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,012: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:49,013: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-06 15:07:49,014: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-06 15:07:49,014: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-06 15:07:49,016: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-06 15:07:49,017: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-06 15:07:49,017: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-06 15:07:49,018: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-02-06 15:07:49,019: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-06 15:07:49,020: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-02-06 15:07:49,020: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-06 15:07:49,021: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,021: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,022: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,023: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,023: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:49,024: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-02-06 15:07:49,025: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-02-06 15:07:49,025: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,025: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,026: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,027: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,027: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:49,028: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-02-06 15:07:49,028: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-02-06 15:07:49,029: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,030: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,031: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-06 15:07:49,031: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-06 15:07:49[0m
2024-02-06 15:07:49,032: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-06 15:07:49,033: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
